|Nom|Format|Description|Prix/QTE|Prix
280|Hydra Energetic Bille Glacée Yeux|Le tube de 10ml|[Origine : FRANCE, Réveil difficile, regard embrumé ? Chaque matin, en 1 seul geste, un soin-bille pour un effet 'bonne nuit de sommeil'.Association d'une bille glacée et d'une formule à l'efficacité prouvée sur les cernes et les poches ! Poches dégonflées. Cernes éclaircis., Aqua/water, butylene glycol, glycerin, mentha piperita extract/peppermint leaf extract, C13-14 isoparaffin, caffeine, escin, sodium hyaluronate, sodium hydroxide, palmitoyl oligopeptide, palmitoyl tetrapeptide-7, aluminum hydroxide, guanosine, ascorbyl glucoside, hydroxyproline, laureth-7, biosaccharide gum-1, xanthan gum, panthenol, n-hydroxysuccinamide, polyacrylamide, chrysin, phenoxyethanol, caprylyl glycol, mica (B36479/1)., 6 mois après ouverture.]|"
1088,00€ / L"|"
10,88 €"
281|Hydra Sensitive Pot|Le pot de 50ml|[Origine : FRANCE, Enrichie en agents protecteurs, la formule aide votre peau à combattre au quotidien les agressions extérieures comme le vent, le froid  Votre peau est apaisée et protégée pendant 24h., Chaque matin et/ou soir, appliquer sur l'ensemble du visage en évitant le contour des yeux., Aqua, butyrospermum parkii butter/shea butter, glycerin, dicaprylyl ether, aluminum starch octenylsuccinate, peg-40 stearate, cetyl alcohol, glyceryl stearate, acrylates/c10-30 alkyl acrylate crosspolymer, ammonium, polyacryldimethyltauramide/ammonium polyacryloyldimethyl taurate, camellia sinensis extract/camellia sinensis leaf extract, caprylyl glycol, limonene, linalool, menthol, methylparaben, panax ginseng extract/panax ginseng root extract, pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate, phenoxyethanol, propylene glycol, sodium hydroxide, sorbitan tristearate, parfum (FIL B52107/1).]|"
183,20€ / L"|"
9,16 €"
282|Vita Lift 5 Soin Anti-Âge|Le flacon de 50ml|[Origine : FRANCE, Une crème hydratante spécialement conçue pour les hommes : hydrate la peau pendant 24 heures, lisse et assouplit la peau, ne graisse pas, ne colle pas et pénètre rapidement.Sa formule contient une sélection d'actifs anti-âge dont le Pro-Rétinol, puissant actif anti-âge, pour 5 actions en un seul geste : rides atténuées, peau hydratée, teint dynamisé, peau raffermie, double menton lissé. En 4 semaines, votre peau retrouve toute sa vigueur !, Le matin et/ou le soir sur une peau nettoyée. Utiliser sur l'ensemble du visage et du cou en massant fermement pour dynamiser la peau. Evitez le contour des yeux., Aqua/water, dimethicone, glycerin, octyldodecanol, peg-100 stearate, glyceryl stearate silica, butyrospermum parkii butter/shea butter, ammonium polyacryl- dimethyl tauramide/ammonium polyacryloyldimethyl taurate, acrylates copolymer, allantoin, aluminum starch octenylsuccinate butylene glycol C12-13 pareth-23, C12-13 pareth-3, capryloyl salicylic acid, caprylyl glycol, cetyl alcohol, cyclodextrin, dimethiconol, disodium edta, disodium succinate, divinyldimethicone/dimethicone copolymer, faex extract/ yeast extract, limonene, linalool, mannitol, palmitic acid, panax ginseng extract/panax ginseng root extract, pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate, phenoxyethanol, propylene glycol, retinyl palmitate, sodium hydroxide, stearic acid, theobroma cacao extract/cocoa extract, xanthan gum parfum/fragrance (B48726/1)., 12 mois après ouverture.]|"
293,60€ / L"|"
14,68 €"
283|Baume après-rasage hydratant, sans effet gras, apaise & répare|La boîte de 100ml|[Origine : FRANCE, Sa formule douce et non grasse contient des agents hydratants, de la vitamine E et de la Provitamine B5 pour : soulager la peau des tiraillements.Procurer une hydratation intense pour toute la journée. Apaiser et réparer la peau., Appliquez généreusement sur la zone fraîchement rasée. Pour un rasage optimal, utilisez le gel ou la mousse à raser Hydratante de Nivea For Men. Testé dermatologiquement., Valeur énergétique en Joules :  0, Valeur énergétique en Kcal : 0, Glucides : 0, Lipides : 0, Protides :0, Aqua, alcohol denat, glycerin, cyclomethicone, distarch phosphate, panthenol, parfum, tocopheryl acetate, bisabolol, triceteareth-4 phosphate, sodium carbomer, tetrasodium iminodisuccinate, farnesol, linalool, limonene., 12 mois après ouverture.]|"
74,10€ / L"|"
7,41 €"
284|Crème de jour homme, soin hydratant|Le flacon de 50ml|[Origine : FRANCE, Sa formule haute performance est enrichie en acide folique qui favorise le processus naturel de renouvellement cellulaire, et contient une combinaison de filtres UVA/UVB pour protéger votre peau. Réduit les rides et raffermit la peau, améliore lélasticité de la peau, pénètre instantanément : non gras, non collant., Appliquez matin et soir sur le visage et le cou en évitant le contour de l'oeil., Aqua, glycerin, cyclomethicone, isopropyl palmitate, tapioca starch, caprylic/capric triglyceride, cetearyl alcohol, dimethicone, hydrogenated coco- glycerides, octocrylene, polyglyceryl-3 methylglucose distearate, butyl methoxydibenzoylmethane, phenylbenzimidazole sulfonic acid, folic acid, tocopheryl acetate, creatine, 1-methylhydantoin-2-imide, 1,2-hexanediol, sodium carbomer, acrylates/c10-30 alkyl acrylate crosspolymer, trisodium edta, phenoxyethanol, methylparaben, piroctone olamine, linalool, butylphenyl methylpropional, limonene, parfum., 12 mois après ouverture.]|"
285,40€ / L"|"
14,27 €"
285|Gel gommage exfoliant|Le tube de 75ml|[Origine : FRANCE, Sa formule moussante contient des micro-grains de gommage, de la vitamine E et des minéraux pour : nettoyer en profondeur, désincruster les pores et déloger points noirs et impuretés, exfolier la peau et éliminer les cellules mortes, laisser un effetpeau neuve., A utiliser 3 à 4 fois par semaine, spécialement avant le rasage., Aqua, polyethylene, cocamidopropyl betaine, sodium myreth sulfate, sodium acrylates copolymer, PEG-200 hydrogenated glyceryl palmate, decyl glucoside, menthol, alcohol denat, PEG-40 hydrogenated castor oil, lactose, magnesium chloride, tocopheryl acetate, polyquaternium-10, benzophenone-4, cellulose, hydroxypropyl methylcellulose, trisodium EDTA, phenoxyethanol, methylparaben, propylparaben, parfum, Cl77007., A utiliser dans les 12 mois après ouverture.]|"
85,87€ / L"|"
6,44 €"
286|Gel nettoyant énergisant réveil express Q10|Le tube de 100ml|[Origine : FRANCE, Le nettoyant visage qui rafraîchit et réveille la peau des hommes en un instant. Elimine les impuretés et l'excès de sébum, réveille les peaux fatiguées et stressées., Appliquez le matin ou le soir ou avant le rasage pour améliorer la glisse du rasoir. Evitez le contour des yeux et rincez à l'eau claire., Aqua, cocamidopropyl betaine, sodium myreth sulfate, acrylates copolymer, peg-200 hydrogenated glyceryl palmate, decyl glucoside, taurine, tocophérol, ubiquinone, polyethylene, glycerin, sodium chloride, peg-40 hydrogenated castor oil, trisodium edta, mannitol, polyquaternium-10, benzophenone-4, cellulose, phenoxyethanol, methylparaben, linalool, limonene, parfum, CI 77492, CI 42090., 12 mois après ouverture.]|"
60,70€ / L"|"
6,07 €"
287|Soin apaisant sensitive, sans parfum, sans alcool, hydrate et protège|La boîte de 75ml|[Origine : FRANCE, La formule est dotée du nouvel Active Comfort System. Elle est extra-douce. Enrichi en camomille pure et naturelle et en vitamine E, elle contient également des filtres anti UVA/UVB.Hydrate intensément. Apaise et prévient rougeurs et tiraillements. Renforce progressivement les défenses cutanées. Résultat : votre peau est saine et réparée. Elle est apaisée et retrouve son confort., Appliquez quotidiennement matin et soir sur le visage et le cou., Valeur énergétique en Joules :  0, Valeur énergétique en Kcal : 0, Glucides : 0, Lipides : 0, Protides :0, Aqua, glycerin, cyclomethicone, cetyl alcohol, distarch phosphate, dimethicone, isopropyl palmitate, glyceryl stearate citrate, butyl methoxydibenzoylmethane, butyrospermum parkii butter, octocrylene, chamomilla recutita flower extract, panthenol, tocopheryl acetate, maltodextrin, sodium carbomer, trisodium EDTA, phenoxyethanol, ethylhexylglycerin, 1,2-hexanediol, methylisothiazolinone. Sans paraben. Sans parfum., 12 mois après ouverture.]|"
120,13€ / L"|"
9,01 €"
288|Soin confort hydratant, hydrate et protège|La boîte de 75ml|[Origine : FRANCE, Action : soulage immédiatement les peaux sèches et qui tirent. Apporte une hydratation optimale toute la journée. Protège la peau des agressions quotidiennes. Résultat : une peau douce et souple.Une peau en pleine forme et confortable toute la journée., Appliquez quotidiennement matin et soir sur le visage et le cou., Valeur énergétique en Joules :  0, Valeur énergétique en Kcal : 0, Glucides : 0, Lipides : 0, Protides :0, Aqua, glycerin, cyclomethicone, distarch phosphate, polyglyceryl-3 methylglucose distearate, ethylhexyl cocoate, methylpropanediol, ethylhexyl methoxycinnamate, C12-15 alkyl benzoate, cetyl alcohol, panthenol, tocopheryl acetate, titanium dioxide, sodium carbomer, sodium polyacrylate, alumina, silica, bht, phenoxyethanol, methylparaben, propylparaben, limonene, parfum., 12 mois après ouverture.]|"
118,00€ / L"|"
8,85 €"
289|Soin de nuit régénérant                                          Hydrate, regénère, renforce, raffermit, lisse et réduit les rides|Le tube de 50ml|[Origine : FRANCE, Sa formule enrichie en créatine et en caféine procure 6 actions en un seul geste pendant la nuit : hydrate, régénère, renforce, raffermit, lisse et réduit les rides. Une peau plus lisse et plus souple au réveil. Une peau régénérée, confortable et pleine de vitalité toute la journée., Appliquez le soir sur l'ensemble du visage en évitant le contour des yeux., 12 mois après ouverture.]|"
279,20€ / L"|"
13,96 €"
290|Soin visage hydratant fraîcheur anti-moiteur|Le tube de 100ml|[Origine : FRANCE, Hydratation intense pendant 24 h. Action anti-moiteur : sa formule est enrichie en perlite absorbante pour assurer une double action anti-sueur, anti-brillance. Non gras, non collant., Appliquez le matin et/ou le soir sur l'ensemble du visage, en évitant le contour des yeux., Aqua/water, alcohol denat, glycerin, dimethicone, pentaerythrityl tetraethylhexanoate, bis-peg-18 methyl ether dimethyl silane, dipropylene glycol, silica, peg/ppg/polybutylene glycol-8/5/3 glycerin, acrylates/c10-30 alkyl acrylate crosspolymer, alpha-isomethyl ionone, aluminum starch octenylsuccinate, ammonium polyacryldimethyltauramide/ammonium polyacryloyldimethyl taurate, caprylyl glycol, carbomer, cl19140/yellow5, cl42090/blue1, citral, limonene, linalool, menthyl lactate, perlite, phenoxyethanol, poloxamer 338, salicylic acid, sodium acrylates crosspolymer-2, sodium hydroxide, parfum/fragrance (fil B164626/1)., 12 mois après ouverture.]|"
78,20€ / L"|"
7,82 €"
291|Scrub fraîcheur ultra-purifiant au Wasabi, désincruste les pores,réveille et tonifie la peau.|Le tube de 150ml|[Origine : FRANCE, Efficacité renforcée sur la réduction et la prévention des imperfections. Garnier Pure Active Wasabi Power est une gamme de formules concentrées spécialement développée pour les hommes ayant une peau grasse à problèmes tenaces. Ultra-exfolient, il élimine les 'bouchons' de sébum et les imperfections. Ultra-purifiant, il réduit les impuretés, les spots sont moins nombreux et moins visibles. Le scrub stimule & redynamise la peau pour une sensation de fraîcheur et de vitalité. Son parfum ultra frais tonifie instantanément pour réveiller la peau., Pour hommes. Peaux grasses à problèmes. Appliquer sur le visage humide. Faire mousser et masser doucement en insistant sur les zones sujettes aux imperfections (front, nez, menton). Eviter le contour des yeux. En cas de contact avec les yeux, rincerimmédiatement., 12 mois après ouverture.]|"
45,93€ / L"|"
6,89 €"
292|Lingettes optiques|La boîte de 30 lingettes|[Origine : FRANCE, Les lingettes optiques Monoprix sont parfaites pour nettoyer et dégraisser vos lunettes. Elles conviennent à tous les types de verre y compris organiques., Essuyer les lunettes en faisant des mouvements circulaires sur les deux faces de verre. Laisser évaporer. Ne pas utiliser sur des lentilles de contact. En cas de doute, faire un essai sur une petite partie non visible de la surface à nettoyer. Inflammable. Conserver hors de la portée des enfants. En cas de contact avec les yeux, laver immédiatement et abondamment avec de l'eau et consulter un spécialiste. En cas d'ingestion, consulter immédiatement un médecin et lui montrer l'emballage ou l'étiquette.]|"
0,07€ / Pce"|"
2,12 €"
293|Mouchoirs|La boîte de 140 mouchoirs|[Origine : ROYAUME UNI]|"
0,01€ / Pce"|"
2,09 €"
294|Mouchoirs|La boîte ovale de 64 mouchoirs|[Origine : FRANCE, La touche design de votre intérieur !                                     Avec sa forme épatante et unique, ses décors stylisés, la gamme Kleenex® Ovale apportera une touche d'originalité et de design à votre intérieur.   Existe en 4 designs.]|"
0,06€ / Pce"|"
3,55 €"
295|Mouchoirs papiers|La boîte cubique vintage par 48 mouchoirs|[Origine : ROYAUME UNI]|"
0,04€ / Pce"|"
1,75 €"
296|Mouchoir ultra doux, 4 épaisseurs, enrichis en fibres de coton|La boîte de 80 mouchoirs|[Origine : FRANCE, Ultra douceur, enrichi en fibres de coton. Mouchoir après mouchoir, respecte parfaitement votre peau sensible.]|"
0,03€ / Pce"|"
2,05 €"
297|Mouchoirs|Le paquet de 15 étuis de mouchoirs|[Origine : FRANCE]|"
0,16€ / Pce"|"
2,33 €"
298|Bâtonnet recharge|Le sachet de 160 bâtonnets|[Origine : FRANCE]|"
0,01€ / Pce"|"
1,25 €"
299|Bâtonnets coton|Le distributeur de 160 bâtonnets|[Origine : FRANCE, Coton.]|"
0,01€ / Pce"|"
1,85 €"
300|Disques à démaquiller 100% pur coton|Le paquet de 70 disques|[Origine : FRANCE, Les disques à démaquiller Monoprix permettent un démaquillage efficace grâce à leur double face. L'une démaquille le visage et le cou, l'autre permet un nettoyage tout en douceur des yeux., Ne pas laisser à la portée des enfants, 100% pur coton.]|"
0,02€ / Pce"|"
1,05 €"
301|Maxi ovales, coton à démaquiller, extra doux, 100% pur coton|Le paquet de 45 disques|[Origine : FRANCE, Enrichis en extrait d'aloe vera, les cotons Maxi ovales Super Soft Monoprix permettent un démaquillage tout en douceur du visage et des yeux., 100% coton avec une lotion adoucissante enrichie en extrait d'aloe vera., Conserver dans un endroit propre et sec.]|"
0,03€ / Pce"|"
1,19 €"
302|Maxi ovales à démaquiller 100% coton                             Fibres issues de l'agriculture biologique|Le sachet de 40 disques|[Origine : PAYS-BAS]|"
0,03€ / Pce"|"
1,39 €"
303|Coton à démaquiller|Le paquet de 110 disques|[Origine : FRANCE]|"
0,02€ / Pce"|"
2,29 €"
304|Disques à démaquiller sensitives|Le paquet de 64 disques|[Origine : FRANCE, Extraits d'huile de coton., 100% fibres de coton, naturelles et biodégradables.]|"
0,03€ / Pce"|"
1,79 €"
305|Coton disques à démaquiller|Le sachet de 120 disques|[Origine : ALLEMAGNE, Pour un nettoyer le visage, le cou, le décolleté. Usage externe uniquement., Coton 60%, microfibres en polyester 20%, polyester 20%., A conserver à l'abri de la poussière et de l'humidité. Bien refermer l'emballage après ouverture.]||"
0,51 €"
306|Papier toilette aquatube|Le paquet de 9|[Origine : FRANCE]|"
0,49€ / Pce"|"
4,39 €"
307|Papier toilette aquatube parfumé|Le paquet de 8 rouleaux|[Origine : FRANCE, Découvrez un parfum frais et subtil, rappelant la délicate fraîcheur de la rosée du matin. Pour respecter les peaux sensibles, le parfum est uniquement déposé à l'intérieur du tube. Profitez d'une touche de fraîcheur dans vos toilettes tout en gardant le confort Lotus !, Ouate de cellulose, pure pâte vierge.]||"
3,85 €"
308|Papier toilette|Les 9 rouleaux|[Origine : FRANCE]|"
0,43€ / Pce"|"
3,91 €"
309|Papier toilette 100% fibres recyclées|Le paquet de 6 rouleaux|[Origine : FRANCE, Monoprix Vert propose des produits à base de matières premières recyclées qui contribuent à la fois au respect de l'homme et de l'environnement tout au long de leur cycle de vie. L'incorporation de fibres recyclées lors de la fabrication des papierstoilette Monoprix Vert donne une seconde vie au papier usagé et limite la consommation de matières premières vierges et d'énergie., Convient pour fosses septiques et broyeurs., 100% fibres recyclées.]|"
0,32€ / Pce"|"
1,94 €"
310|Papier Toilette blanc Triple Epaisseur Extra Doux|Le paquet de 6 rouleaux|[Origine : FRANCE, 100% ouate de pure cellulose]|"
0,39€ / Pce"|"
2,35 €"
311|Papier toilette double épaisseur très doux|Le paquet de 6 rouleaux|[Origine : FRANCE, Très doux., 100% ouate de pure cellulose.]|"
0,30€ / Pce"|"
1,78 €"
312|Papier toilette aquatube blanc ou bleu selon arrivage|Le paquet de 6 rouleaux|[Origine : FRANCE, La propreté triple épaisseur. Grâce à sa triple épaisseur et ses coussinets hyper absorbants, Moltonel Style vous offre une absorption optimale pour une propreté parfaite. Aux extraits de Lotus, symbole de bien-être et de douceur. Lotus invente AquaTube : le seul tube fait de la même matière que le papier toilette. Rien de plus pratique, on le jette dans les toilettes et il disparait., Papier toilette 3 épaisseurs. Composition : ouate de cellulose, pure pâte vierge.]||"
3,45 €"
313|Papier toilette aquatube moltonel|Le paquet de 6|[Origine : FRANCE, La propreté triple épaisseur. Grâce à sa triple épaisseur et ses coussinets hyper absorbants, Moltonel vous offre une absorption optimale pour une propreté parfaite. Aux extraits de Lotus, symbole de bien-être et de douceur. Lotus invente Aqua Tube :le seul tube fait de la même matière que le papier toilette. Rien de plus pratique on le jette dans les toilettes et il disparait., Ouate de cellulose. Pure pâte vierge.]||"
3,59 €"
314|Papier toilette decoré|Les 6 rouleaux|[Origine : FRANCE, Existe également en rose. Couleur aléatoire, livrée selon disponibilité.]|"
0,52€ / Pce"|"
3,09 €"
315|Lait Anti-insectes|La bouteille de 100ml|[Origine : FRANCE, Protection efficace contre les moustiques et tiques, respecte et hydrate votre peau. Adapté aux peaux sensibles, testé sous contrôle dermatologique. Pour visage et corps. Parfum agréable., Secouez avant application. Appliquez sur toutes les parties du corps exposées. Renouvelez l'application pour une protection longue durée.  Evitez tout contact avec les yeux et les lèvres. Convient aux enfants à partir de 2 ans. Bien fermer le flaconaprès usage, tenir hors de portée des enfants. En cas de contact avec les yeux, rincez immédiatement à l'eau claire et demandez l'avis du médecin. Veuillez contacter votre médecin en cas d'ingestion accidentelle et lui montrer ce produit Ne pas utiliser sur une peau irritée, (ex. coup de soleil). Recyclez uniquement le flacon vide.]|"
72,00€ / L"|"
7,20 €"
316|Alcool modifié 90% vol|le flacon de 100ml|[Origine : FRANCE, Alcool pour usages techniques. Désinfection des ciseaux, thermomètre, pince à épiler, etc  Usage externe. Ne pas avaler., Alcohol, aqua, acétone, isopropyl alcohol.]|"
34,30€ / L"|"
3,43 €"
317|Antiseptique incolore, sans alcool, ne pique pas|Le spray de 100ml|[Origine : FRANCE, Le spray antiseptique des Laboratoires Mercurochrome est non irritant : il permet de nettoyer la peau sans douleur. Le spray antiseptique Mercurochrome vous assure une parfaite hygiène cutanée., Appliquez localement le spray (1 à 2 pulvérisations), directement sur la peau saine ou à l'aide d'une compresse stérile. Action bactéricide en 5 minutes de contact. Ne pas dépasser 3 applications par jour. Usage externe. Conserver hors de portée desenfants. En cas de contact avec les yeux, rincer immédiatement et abondamment avec de l'eau et consulter un spécialiste. Ne pas utiliser en cas d'antécédent d'allergie à l'un des composants. Ne pas cumuler plusieurs antiseptiques. Conserver le récipient fermé. Eviter le rejet dans l'environnement., Aqua, chlorhexidine digluconate. Ce flacon ne contient aucun gaz propulseur.]|"
46,90€ / L"|"
4,69 €"
318|Antiseptique, bandes pansements 1m x 6cm|Le blister de 10 bandes|[Origine : FRANCE, Contient un ingrédient actif (digluconate de chlorhexidine) qui réduit le risque d'infection. Hermétique à l'eau et à la poussière. Laisse respirer la peau. Pouvoir adhésif élevé., Ne pas utiliser dans le cas d'allergie au digluconate de chlorhexidine. Ne pas utiliser sur des plaies profondes ou des brûlures., A conserver dans un endroit frais et sec.]|"
0,37€ / Pce"|"
3,66 €"
319|Pansements elastic waterproof, résistant à l'eau.|La boîte de 20 pansements|[Origine : FRANCE, Le premier pansement imperméable et élastique qui offre une protection durable des blessures superficielles du quotidien. Tissu élastique (sèche rapidement). Membrane imperméable. Laisser la peau respirer (garde la plaie dans un milieu sec). Pouvoiradhésif élevé., 6 pansements de 65 mm. 14 pansements de 65x21 mm. Nettoyer et sécher délicatement la peau. Appliquer sans étirer., A conserver dans un endroit frais et sec.]|"
0,16€ / Pce"|"
3,24 €"
320|Pansements extra-résistant|La boîte de 16|[Origine : FRANCE]|"
0,23€ / Pce"|"
3,66 €"
321|Pansements genou & coude extensible                              Large pour une meilleure protection|La boîte de 10|[Origine : FRANCE]|"
0,32€ / Pce"|"
3,24 €"
322|Pansements universal, résistant à l'eau, family pack.|La boîte de 100 strips|[Origine : FRANCE]|"
0,10€ / Pce"|"
10,25 €"
323|Waterproof, pansement, extra resistant,fort pouvoir adhésif.|La boîte de 8 bandes|[Origine : FRANCE, Hansaplast Extra Résistant Waterproof vous offre une protection durable dans toutes les situations de la vie quotidienne. Résiste à l'eau. Cette bande est composée de 3 parties : Tissu extra résistant : sèche rapidement. Membrane imperméable : laisserespirer la peau et garde la plaie dans un milieu sec. Fort pouvoir adhésif : ne laisse pas de traces.]|"
0,49€ / Pce"|"
3,90 €"
324|Pansements bain, aquarésistant, imperméable piscine, mer, douche, x16|La boîte de 16 pansements|[Origine : FRANCE, 3 tailles : les pansements Bain Aquarésistants des laboratoires Mercurochrome sont adaptés pour le bain (mer, piscine), la douche ou le travail en milieu humide et sale.Perméable à l'air : grâce à sa texture perméable à l'air, le pansement Mercurochrome laisse respirer la peau et la plaie. Aquarésistant : grâce à son support qui colle sur les 4 côtés, le pansement ne laisse pas passer l'eau ou les bactéries. Ultra-souples et fins : particulièrement adapté pour 'les activités dans l'eau', le pansement 'colle au mouvement' grâce à sa texture ultra-souple en polyuréthane., Nettoyer et sécher soigneusement la plaie et son pourtour. Sortir le pansement de son emballage et ôter les ailettes de protection. Appliquer la compresse centrale sur la plaie. Bien faire adhérer le pansement sur les 4 côtés.]|"
0,32€ / Pce"|"
5,12 €"
325|Pansements Hello Kitty, résiste à l'eau, ne colle pas à la plaie,hypoallergénique|Le paquet de 12|[Origine : FRANCE, Résistant à l'eau. Ne colle pas à la plaie. Hypoallergénique. Inspirés de l'univers attendrissant d'Hello Kitty, ces pansements vous font oublier les petits bobos du quotidien.La technologie Mercurochrome vous permet de bénéficier à la fois de pansements de qualité et de dessins amusants à l'effigie de votre personnage préféré., Nettoyer soigneusement la partie à protéger et son pourtour. Sortir le pansement de son emballage et ôter les ailettes de protection. Appliquer la compresse centrale sur la partie à protéger. Bien faire adhérer le pansements sur les 4 côtés. Renouveler aussi souvent que nécessaire et au moins une fois par jour. Usage unique., A base de PE (polyéthylène).]|"
0,39€ / Pce"|"
4,69 €"
326|Pansements peau sensible, hypoallergénique, ultra-extensible, ultra doux, 3 tailles.|La boîte de 40 pansements|[Origine : FRANCE, Respect des peaux sensibles. Extensible. Hypoallergénique. 3 tailles : 12 petits, 18 moyens et 10 grands., Nettoyer soigneusement la partie à protéger et son pourtour. Sortir le pansement de son emballage et ôter les ailettes de protection. Appliquer la compresse centrale sur la partie à protéger en évitant de toucher la compresse. Bien faire adhérer le pansement sur les 4 côtés. Renouveler aussi souvent que nécessaire et au moins une fois par jour. Usage unique.]|"
0,14€ / Pce"|"
5,76 €"
